,P.Name,PSI_P_RADIUS,PSI_P_MASS,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
3636,Kepler-369 b,0.681304,0.319148,0.861045,0.3009,0.4663011998612056,0.5090073088866209,0.4871865339599963
3637,Kepler-369 c,0.773471,0.477243,0.903962,0.653309,0.6075636760480336,0.7684832530758233,0.6833026490656234
3642,Kepler-370 b,0.824946,0.550538,0.915542,0.130491,0.6739169985599116,0.34564431301845544,0.4826340000442365
3643,Kepler-370 c,0.903791,0.675475,0.933661,0.27895,0.7813374595685273,0.510337864507426,0.6314634514964896
3644,Kepler-371 b,0.90119,0.666168,0.93146,0.296761,0.7748186496981084,0.5257575496937729,0.6382528924511939
3645,Kepler-371 c,0.874352,0.624087,0.925834,0.409799,0.7386959568212079,0.6159592903479905,0.6745417980722329
3646,Kepler-372 b,0.756266,0.456711,0.901149,0.126802,0.5877031573217895,0.3380347548670107,0.44571750326842596
3647,Kepler-372 c,0.943495,0.739535,0.941683,0.227285,0.8353128604451149,0.4626342190705309,0.6216464532767778
3648,Kepler-372 d,0.851728,0.589629,0.921065,0.278742,0.7086631985026456,0.5066946814700151,0.599229399841847
3649,Kepler-373 b,0.756266,0.456711,0.901149,0.116762,0.5877031573217895,0.32437626229118555,0.43661991881815315
3650,Kepler-373 c,0.720081,0.407169,0.891623,0.214298,0.5414745245060011,0.437119006283186,0.4865067379592228
3651,Kepler-374 b,0.643936,0.244287,0.828069,0.058026,0.39661718776674315,0.21920203419220363,0.2948547004103229
3652,Kepler-374 c,0.669121,0.295436,0.851775,0.080674,0.4446149252510536,0.26213755234609176,0.34139459316434956
3653,Kepler-374 d,0.742085,0.435982,0.897045,0.103577,0.568801988806298,0.3048167153635115,0.41638966596226734
3654,Kepler-375 b,0.783527,0.493885,0.907321,0.252349,0.6220709223191516,0.4784992654424874,0.5455826971072715
3656,Kepler-376 b,0.656668,0.273162,0.842592,0.096857,0.4235289178037316,0.2856762736805421,0.3478392775896975
3657,Kepler-376 c,0.877106,0.62743,0.926107,0.174386,0.741837325550555,0.40187074452117066,0.5460061522845651
3658,Kepler-377 b,0.766657,0.469191,0.902906,0.189982,0.5997570879005933,0.41416891202986256,0.498398174733804
3659,Kepler-377 c,0.93872,0.728406,0.939703,0.282814,0.8269034286541567,0.5155202849956536,0.652905422862817
3660,Kepler-378 b,0.525434,0.09201,0.71543,0.411887,0.2198753791128056,0.5428409678810177,0.3454813505976858
3661,Kepler-378 c,0.498658,0.073752,0.692429,0.536656,0.1917733683700633,0.6095868907908043,0.34191012175890095
3662,Kepler-379 b,0.842963,0.57891,0.920042,0.233397,0.6985697605321891,0.4633951258634471,0.5689585416409634
3663,Kepler-379 c,0.984268,0.8069,0.949663,0.409584,0.8911822760804884,0.6236720052976564,0.74552359936413
3665,Kepler-380 b,0.701034,0.368262,0.879748,0.093555,0.5080985956563943,0.2868881735798811,0.3817950734443354
3666,Kepler-380 c,0.727516,0.419666,0.894733,0.136584,0.5525520153397325,0.34958005102122175,0.4395010372164582
3667,Kepler-381 b,0.626507,0.217236,0.814588,0.094037,0.3689171650275981,0.2767696004910944,0.31953881826625613
3668,Kepler-381 c,0.677273,0.311154,0.857987,0.152595,0.4590601300940869,0.3618349433996114,0.40755858007115026
3669,Kepler-381 d,0.656668,0.270895,0.841168,0.116823,0.42176780088100607,0.3134769038765057,0.3636130695876873
3670,Kepler-382 b,0.745666,0.440445,0.89778,0.115674,0.5730836425601414,0.3222573563473765,0.4297445981246955
3671,Kepler-382 c,0.824946,0.550538,0.915542,0.184913,0.6739169985599116,0.4114554870772779,0.5265803328003483
3672,Kepler-383 b,0.745666,0.440445,0.89778,0.379927,0.5730836425601414,0.5840298468914067,0.5785308565844773
3673,Kepler-383 c,0.720081,0.407169,0.891623,0.566865,0.5414745245060011,0.7109359126496565,0.6204463596929332
3674,Kepler-384 b,0.677273,0.311154,0.857987,0.205865,0.4590601300940869,0.42027311804944173,0.4392386962083649
3675,Kepler-384 c,0.681304,0.319148,0.861045,0.294672,0.4663011998612056,0.5037120727558553,0.4846457922138912
3679,Kepler-386 b,0.766657,0.469191,0.902906,0.298924,0.5997570879005933,0.5195192711959778,0.5581983206717289
3680,Kepler-386 c,0.821879,0.54638,0.914991,0.421609,0.67011808513127,0.621102600637769,0.6451450111482175
3681,Kepler-387 b,0.643936,0.244287,0.828069,0.139473,0.39661718776674315,0.3398430043961476,0.3671342760977256
3682,Kepler-387 c,0.585271,0.157012,0.776515,0.187996,0.303141172149215,0.38207553433843416,0.3403275265518359
3683,Kepler-388 b,0.55109,0.117579,0.74349,0.142657,0.25455178473151585,0.32567476557142094,0.28792549872879136
3684,Kepler-388 c,0.575702,0.141399,0.763328,0.301343,0.28531331391647324,0.4796077037579776,0.36991683300312084
3685,Kepler-389 b,0.803066,0.51809,0.910418,0.17071,0.6450274908405067,0.39423020784815566,0.5042710796603621
3686,Kepler-389 c,0.786836,0.497982,0.907863,0.36329,0.6259633894661891,0.5742974397209167,0.5995741588239601
3688,Kepler-390 b,0.556093,0.121851,0.747184,0.212189,0.26030844808227027,0.3981761240657204,0.32194504021488074
3689,Kepler-390 c,0.540957,0.108216,0.734429,0.297418,0.24195082705376314,0.4673675259600307,0.3362736377477434
3692,Kepler-392 b,0.630914,0.223947,0.818087,0.117036,0.37588734689797687,0.30942790781052704,0.3410425711301901
3693,Kepler-392 c,0.669121,0.295436,0.851775,0.170774,0.4446149252510536,0.38139352885176225,0.41179273344931894
3694,Kepler-393 b,0.73485,0.427873,0.895914,0.122564,0.5607338709673244,0.33137109634969675,0.4310579979339807
3695,Kepler-393 c,0.749223,0.444438,0.898314,0.158547,0.5770469406157527,0.3773923551928417,0.4666616589948255
3696,Kepler-394 b,0.827995,0.55317,0.915543,0.177788,0.6767732220988062,0.403450813463054,0.5225367996474272
3697,Kepler-394 c,0.842963,0.57891,0.920042,0.222385,0.6985697605321891,0.4523312283824764,0.5621253578094281
3698,Kepler-394 d,0.799861,0.514516,0.910077,0.144833,0.6415148340264627,0.3630553430828418,0.4826027229100658
3699,Kepler-395 b,0.643936,0.244287,0.828069,0.4156,0.39661718776674315,0.5866391364373843,0.4823599947422113
3700,Kepler-395 c,0.745666,0.440445,0.89778,0.813288,0.5730836425601414,0.8544903162938712,0.6997816966697965
3703,Kepler-397 b,0.984483,0.86235,0.956504,0.392244,0.9213950917223295,0.6125217995924717,0.7512486803432215
3705,Kepler-398 b,0.603957,0.180073,0.791839,0.236378,0.3297822749345392,0.43263531887953854,0.3777240522883392
3706,Kepler-398 c,0.635288,0.230593,0.821425,0.391392,0.38274399509855145,0.5670089713575968,0.46585328050162605
3707,Kepler-398 d,0.585271,0.151624,0.770925,0.30575,0.29789449492060105,0.48550007080329044,0.3802996165865307
3708,Kepler-399 b,0.617592,0.197963,0.80242,0.319194,0.3496574968394071,0.5060905546243676,0.4206641849552011
3709,Kepler-399 c,0.780197,0.485616,0.90514,0.427004,0.6155291596277142,0.6216899553314337,0.6186018879329003
3710,Kepler-399 d,0.90119,0.666168,0.93146,0.601886,0.7748186496981084,0.7487541208968402,0.7616749023757996
3713,Kepler-400 b,0.840006,0.575296,0.919689,0.168406,0.6951633561804017,0.3935494196844915,0.5230498402740609
3714,Kepler-400 c,0.796636,0.51012,0.909425,0.237286,0.637479377172313,0.4645361348162272,0.5441803064212101
3715,Kepler-401 b,0.857485,0.596675,0.921721,0.150345,0.7152900547155678,0.3722581681373829,0.5160160515481138
3716,Kepler-401 c,0.957517,0.761154,0.944035,0.280708,0.8537083194030617,0.514779736178494,0.6629266501172612
3717,Kepler-401 d,0.982102,0.802004,0.948865,0.522751,0.8874963281095872,0.7042869639678133,0.7906023617830163
3718,Kepler-402 b,0.712542,0.394442,0.88832,0.102533,0.5301476129947206,0.3017981354481833,0.3999969513810221
3719,Kepler-402 c,0.815686,0.538368,0.913999,0.130898,0.6626758185176217,0.3458910827153542,0.4787626304927565
3720,Kepler-402 d,0.763216,0.464913,0.902274,0.160532,0.5956752808435146,0.38058356476337757,0.4761346677410193
3721,Kepler-402 e,0.786836,0.497982,0.907863,0.182644,0.6259633894661891,0.40720477621462153,0.5048715499274301
3722,Kepler-403 b,0.723811,0.41136,0.892274,0.09334,0.5456618851999835,0.28859115572033733,0.3968289229408578
3723,Kepler-403 c,0.865993,0.61395,0.92499,0.28266,0.7291614377831566,0.5113293199103686,0.6106075843670205
3724,Kepler-403 d,0.776845,0.481443,0.904557,0.13871,0.6115607797553732,0.3542190021300382,0.4654314655744886
3725,Kepler-404 b,0.727516,0.419666,0.894733,0.29578,0.5525520153397325,0.5144357362586701,0.5331533577053673
3726,Kepler-404 c,0.857485,0.600169,0.92292,0.329327,0.717381289806892,0.5513097811938402,0.6288873682274057
3727,Kepler-405 b,0.943495,0.736773,0.940836,0.278997,0.8337515467062115,0.5123381905460493,0.6535768958618644
3729,Kepler-406 b,0.780197,0.844517,0.979014,0.088302,0.811720167206039,0.2940219281414228,0.48853201396960433
3730,Kepler-406 c,0.57086,0.514516,0.985343,0.127634,0.5419562747676236,0.35463117243412207,0.4384000332217957
3737,Kepler-411 b,0.994658,0.544811,0.860705,0.168777,0.7361389947815562,0.38113935481002226,0.5296900428755865
3743,Kepler-414 b,0.857485,0.589629,0.919289,0.15119,0.7110541632428573,0.3728100104745043,0.5148670799793957
3745,Kepler-415 b,0.708733,0.162309,0.564926,0.229286,0.33916624905346937,0.359902240665434,0.3493804416283692
3746,Kepler-415 c,0.977736,0.711294,0.922509,0.331603,0.833941095272322,0.5530883762356609,0.6791488248243953
3748,Kepler-416 c,0.984483,0.860155,0.955867,0.214552,0.9202216987579678,0.4528611007626952,0.6455483029528082
3750,Kepler-417 c,0.944066,0.931751,0.964388,0.353299,0.9378882873594274,0.5837099588083109,0.7399018405041095
3755,Kepler-42 b,0.540957,0.104574,0.729135,0.410456,0.23784456545820004,0.5470629173687429,0.36071587414454587
3756,Kepler-42 c,0.514863,0.084482,0.70654,0.253388,0.20855851928415678,0.4231179002594903,0.2970603352195322
3757,Kepler-42 d,0.435365,0.038247,0.622666,0.497559,0.1290403237557935,0.556608544934409,0.2680017664933895
3769,Kepler-430 c,0.877106,0.61395,0.921578,0.515871,0.7338250668245123,0.6895037087920557,0.7113192709185372
3770,Kepler-431 b,0.530652,0.097958,0.723011,0.10287,0.22799475567652866,0.27271989580886835,0.24935658405799374
3771,Kepler-431 c,0.487615,0.06357,0.674719,0.118306,0.17606159589757217,0.282530186022662,0.22303074998839914
3772,Kepler-431 d,0.677273,0.303068,0.853407,0.141114,0.4530560379953014,0.3470269087520447,0.3965130973334404
3779,Kepler-436 c,0.992824,0.821324,0.951344,0.447618,0.9030117269316054,0.6525631759393109,0.7676406714322335
3780,Kepler-437 b,0.952893,0.755827,0.943815,0.80848,0.848659093812704,0.8735305095988347,0.8610050003884394
3781,Kepler-438 b,0.677273,0.311154,0.857987,0.871178,0.4590601300940869,0.8645573426245364,0.6299871476300273
3782,Kepler-439 b,0.975536,0.792076,0.94789,0.838432,0.8790327938911039,0.8914826462023813,0.885235833660564
3784,Kepler-440 b,0.903791,0.656714,0.927603,0.918794,0.770410411906537,0.923187993196402,0.8433466915246715
3785,Kepler-441 b,0.848824,0.571661,0.915678,0.660004,0.6965913986434228,0.7774002461486619,0.7358874402858344
3786,Kepler-442 b,0.752756,0.448407,0.898836,0.922772,0.5809828394126628,0.9107253666127896,0.727403470860455
3787,Kepler-443 b,0.997038,0.821324,0.950075,0.981167,0.9049260954973064,0.9654958505995767,0.9347204877940386
3790,Kepler-444 d,0.410684,0.056384,0.689421,0.213544,0.15217097836315568,0.38369482407767763,0.24163446933908067
3792,Kepler-444 f,0.520171,0.088259,0.711121,0.270859,0.2142656582119496,0.43887757169739267,0.3066535370319474
3793,Kepler-445 b,0.818792,0.54638,0.915954,0.418348,0.6688584102483873,0.619021424501608,0.6434576022566193
3794,Kepler-445 c,0.982474,0.877457,0.960271,0.521534,0.9284819269204975,0.7076821148750334,0.8105985773897854
3795,Kepler-445 d,0.716324,0.41136,0.894733,0.66193,0.5428324240868446,0.7695782057010191,0.6463373754666277
3796,Kepler-446 b,0.786836,0.514117,0.914033,0.416757,0.6360233987928432,0.6171949861923701,0.6265384687598784
3797,Kepler-446 c,0.677273,0.303068,0.853407,0.559606,0.4530560379953014,0.6910656102295932,0.5595457509135645
3798,Kepler-446 d,0.752756,0.45279,0.900659,0.696681,0.583815372562251,0.7921313103135111,0.6800429663255892
3801,Kepler-449 b,0.936313,0.728406,0.940431,0.168438,0.8258426043006015,0.3980003979621126,0.573311159114932
3806,Kepler-450 d,0.565978,0.694346,0.767698,0.109176,0.6268848063145254,0.2895068165829606,0.42601340899124773
3809,Kepler-452 b,0.834037,0.568006,0.918967,0.960368,0.688286292339169,0.9394394604528808,0.8041164735983356
3811,Kepler-454 b,0.997038,0.822508,0.950424,0.198769,0.9055781199344428,0.4346433343052669,0.6273782698836493
3817,Kepler-46 d,0.83703,0.571661,0.919331,0.222458,0.6917350698280376,0.45223062213653775,0.5593065179148146
3826,Kepler-466 c,0.723811,0.41136,0.892274,0.123499,0.5456618851999835,0.33195624218562303,0.42560059787893784
3827,Kepler-467 b,0.977736,0.794575,0.947972,0.239469,0.8814105639258019,0.47645556652011106,0.6480377840620704
3829,Kepler-47 b,0.888848,0.407169,0.7681,0.49712,0.6015906841964892,0.6179303132231012,0.6097057650355918
3837,Kepler-475 b,0.978484,0.873187,0.957845,0.159012,0.9243373348015324,0.3902676634567614,0.600615494221423
3839,Kepler-477 b,0.941114,0.731209,0.939844,0.280108,0.8295486886409984,0.5130865649693042,0.6524034695873411
3841,Kepler-479 b,0.950562,0.750449,0.942883,0.308574,0.8445994922671929,0.5393970511988363,0.674962573460898
3842,Kepler-48 b,0.898575,0.637349,0.922834,0.169549,0.7567733330892414,0.395557305413514,0.5471263295122837
3844,Kepler-48 d,0.933893,0.946728,0.995631,0.50114,0.9402886004328671,0.706364296478807,0.8149762547042732
3847,Kepler-481 b,0.976501,0.875327,0.95787,0.163525,0.924531065366113,0.39577227258866937,0.6048997940310198
3848,Kepler-482 b,0.999128,0.830725,0.952208,0.64479,0.9110436914879549,0.7835650555761149,0.8449035452363945
3850,Kepler-484 b,0.982102,0.804458,0.949592,0.22436,0.888853087251206,0.4615738956223586,0.6405243025198181
3860,Kepler-49 d,0.827995,0.55317,0.915543,0.23973,0.6767732220988062,0.46849025965328245,0.5630822875454868
3861,Kepler-49 e,0.815686,0.538368,0.913999,0.605649,0.6626758185176217,0.7440178629246748,0.7021699554277017
3868,Kepler-495 c,0.712542,0.39349,0.887881,0.182498,0.5295074613072038,0.40253758425518477,0.46167808516291686
3869,Kepler-496 b,0.990702,0.818947,0.951284,0.250353,0.9007399351610874,0.48801311790975455,0.6630029443251307
3872,Kepler-499 b,0.962093,0.76643,0.94425,0.185745,0.8587065494043934,0.4187955542385807,0.5996853218864975
3878,Kepler-501 c,0.848824,0.586076,0.92073,0.093807,0.7053193423010602,0.29388929737232694,0.4552865097188476
3880,Kepler-504 b,0.824946,0.550538,0.915542,0.578799,0.6739169985599116,0.7279524668946454,0.7004138359455236
3883,Kepler-507 b,0.73848,0.431939,0.896485,0.084953,0.5647816504809625,0.27596936461317584,0.39479416564636816
3884,Kepler-508 b,0.83703,0.571661,0.919331,0.259524,0.6917350698280376,0.488455175470585,0.5812758165552834
3885,Kepler-509 b,0.978484,0.873187,0.957845,0.340783,0.9243373348015324,0.5713294081657271,0.7267056504786824
3886,Kepler-51 b,0.544078,0.429683,0.663946,0.478029,0.48350911808775643,0.5633697209062625,0.521914166231127
3889,Kepler-510 b,0.982474,0.866713,0.957167,0.201719,0.9227800322731305,0.4394072940598506,0.636770191665406
3893,Kepler-513 b,0.96662,0.776833,0.946017,0.314513,0.8665461986876407,0.5454673635709106,0.6875119420130401
3894,Kepler-514 b,0.857485,0.600169,0.92292,0.112564,0.717381289806892,0.32231594264013685,0.4808569711010807
3895,Kepler-515 b,0.786836,0.497982,0.907863,0.352321,0.6259633894661891,0.5655609604834831,0.5949961813104304
3898,Kepler-518 b,0.948219,0.745019,0.941934,0.190003,0.8405005479837595,0.4230487983696444,0.5962992091673082
3899,Kepler-519 b,0.945863,0.742284,0.941809,0.407468,0.8379134627704702,0.6194812584832571,0.7204662979051238
3902,Kepler-52 d,0.914048,0.68766,0.934429,0.724624,0.792814131861939,0.8228667447989376,0.8077006771792565
3903,Kepler-520 b,0.842963,0.57891,0.920042,0.181383,0.6985697605321891,0.4085094589920777,0.5342025411238979
3904,Kepler-520 c,0.656668,0.273162,0.842592,0.086145,0.4235289178037316,0.26941619817672435,0.3377951314814702
3907,Kepler-523 b,0.916577,0.693659,0.935561,0.187908,0.797365590706672,0.4192843860531894,0.5782066604246147
3908,Kepler-524 b,0.903791,0.675475,0.933661,0.118258,0.7813374595685273,0.33228433989280926,0.509535280413685
3909,Kepler-524 c,0.617592,0.197963,0.80242,0.050841,0.3496574968394071,0.2019797891374283,0.2657512887681722
3911,Kepler-526 b,0.92408,0.702543,0.936084,0.107639,0.8057331664018802,0.31742581129454484,0.5057276975132362
3913,Kepler-528 b,0.943495,0.736773,0.940836,0.24535,0.8337515467062115,0.48045198781980286,0.6329119906928882
3914,Kepler-529 b,0.8933,0.656714,0.930802,0.065822,0.7659259861109297,0.24752221969754554,0.4354121038811493
3915,Kepler-529 c,0.92408,0.708392,0.937917,0.189801,0.8090802675631139,0.4219213013311843,0.5842672328409422
3919,Kepler-53 d,0.950562,0.750449,0.942883,0.194442,0.8445994922671929,0.428177599000695,0.6013639353304892
3924,Kepler-534 b,0.975536,0.792076,0.94789,0.228907,0.8790327938911039,0.46580967811972307,0.6398921649614847
3925,Kepler-534 c,0.712542,0.400599,0.891137,0.151642,0.5342692323707215,0.3676054909192734,0.4431707384842804
3926,Kepler-535 b,0.999128,0.830725,0.952208,0.10197,0.9110436914879549,0.31160335325538463,0.5328079102545409
3928,Kepler-537 b,0.773471,0.477243,0.903962,0.115123,0.6075636760480336,0.32259388916406956,0.442714726625571
3929,Kepler-538 b,0.971101,0.920557,0.96922,0.725356,0.9454913131578735,0.838468569667343,0.8903733761610239
3932,Kepler-54 b,0.945863,0.609964,0.865454,0.456805,0.7595672313442701,0.6287636395896314,0.6910776055502326
3933,Kepler-54 c,0.716324,0.647251,0.804942,0.545404,0.680912200892303,0.6625847768912292,0.6716859822199227
3934,Kepler-54 d,0.806251,0.526355,0.912513,0.717563,0.651440131635287,0.8091882140880451,0.7260424758257873
3937,Kepler-542 b,0.818792,0.542577,0.914569,0.248535,0.6665265988570899,0.47676242135365493,0.5637152075008465
3938,Kepler-543 b,0.976501,0.875327,0.95787,0.371333,0.924531065366113,0.5963964626907172,0.7425544135159592
3939,Kepler-544 b,0.950562,0.750449,0.942883,0.189369,0.8445994922671929,0.4225550979777667,0.5974025621027547
3946,Kepler-55 b,0.988526,0.374881,0.791307,0.566187,0.6087525075151642,0.6693487405000476,0.6383319858674802
3947,Kepler-55 c,0.968867,0.254839,0.711304,0.671453,0.49689545923966744,0.6910913143080298,0.5860035289993003
3948,Kepler-55 d,0.824946,0.550538,0.915542,0.162318,0.6739169985599116,0.38549830914804284,0.5096997777623313
3949,Kepler-55 e,0.812561,0.534517,0.91356,0.242249,0.6590354072711117,0.4704349013838153,0.5568063009952635
3950,Kepler-55 f,0.824946,0.550538,0.915542,0.357697,0.6739169985599116,0.5722644727518912,0.6210142960185577
3958,Kepler-556 b,0.975536,0.792076,0.94789,0.221275,0.8790327938911039,0.4579785581771269,0.6344904818329896
3960,Kepler-558 b,0.999128,0.833049,0.952889,0.453304,0.9123171495001068,0.6572278107749245,0.7743385583182428
3965,Kepler-560 b,0.857485,0.600169,0.92292,0.780798,0.717381289806892,0.8488899163967022,0.7803702602795233
3972,Kepler-566 b,0.957517,0.761154,0.944035,0.399601,0.8537083194030617,0.6141964913893598,0.7241164646983712
3973,Kepler-567 b,0.977736,0.794575,0.947972,0.360107,0.8814105639258019,0.584269931627497,0.7176222473702176
3974,Kepler-568 b,0.979924,0.797063,0.948053,0.550594,0.8837766478087097,0.7224903414454756,0.7990745222048145
3978,Kepler-570 b,0.984483,0.860155,0.955867,0.162458,0.9202216987579678,0.39406629021777545,0.602186309216219
3982,Kepler-574 b,0.99672,0.83996,0.953662,0.203581,0.9149890333769034,0.44062167856563755,0.6349519696446979
3983,Kepler-575 b,0.99672,0.83996,0.953662,0.193545,0.9149890333769034,0.4296236862534467,0.6269776402718548
3986,Kepler-578 b,0.92408,0.708392,0.937917,0.099987,0.8090802675631139,0.3062343989152754,0.4977632061647389
3987,Kepler-579 b,0.92408,0.708392,0.937917,0.252856,0.8090802675631139,0.4869886456089095,0.6277044716181771
3994,Kepler-583 b,0.982102,0.804458,0.949592,0.176517,0.888853087251206,0.409413154483341,0.6032479973640795
3998,Kepler-587 b,0.973324,0.787042,0.947055,0.257654,0.8752410340060617,0.4939762230816378,0.6575319461930208
4000,Kepler-589 b,0.982102,0.802004,0.948865,0.335374,0.8874963281095872,0.5641140403411352,0.7075656432005593
4001,Kepler-589 c,0.677273,0.309007,0.856781,0.150217,0.4574736035128147,0.35875210309766825,0.40511679472948425
4002,Kepler-59 b,0.669121,0.295436,0.851775,0.165749,0.4446149252510536,0.37574040836061273,0.4087294870413122
4003,Kepler-59 c,0.921593,0.699597,0.935912,0.207028,0.8029593377133116,0.44018176874559445,0.5945149800513327
4006,Kepler-592 b,0.99672,0.83996,0.953662,0.084005,0.9149890333769034,0.28304129788778176,0.5089004652779221
4008,Kepler-594 b,0.962093,0.771656,0.945826,0.27434,0.8616291754623912,0.5093897376665533,0.6624991016255313
4010,Kepler-595 c,0.635288,0.567272,0.981924,0.290469,0.6003174946109766,0.534058500874202,0.5662196227794433
4012,Kepler-597 b,0.999128,0.833049,0.952889,0.232698,0.9123171495001068,0.470887847074014,0.6554380660114323
4013,Kepler-598 b,0.799861,0.514117,0.909926,0.141211,0.6412660428691044,0.35845719463556597,0.47944387235828734
4017,Kepler-60 b,0.857485,0.662405,0.94355,0.116779,0.7536593072635672,0.33194400951064024,0.5001726624457599
4018,Kepler-60 c,0.903791,0.627763,0.918043,0.132467,0.7532373792722982,0.34872683017083733,0.512517398377672
4019,Kepler-60 d,0.92408,0.659566,0.92234,0.155363,0.7806995256050819,0.3785465749679952,0.543627750852495
4021,Kepler-601 b,0.903791,0.669287,0.931674,0.202118,0.7777503243438733,0.4339447954890115,0.5809481090759435
4022,Kepler-602 b,0.943495,0.739535,0.941683,0.18871,0.8353128604451149,0.42155070742438566,0.5934026687177311
4025,Kepler-603 d,0.745666,0.440445,0.89778,0.106961,0.5730836425601414,0.3098829562592948,0.42141292498021654
4027,Kepler-605 b,0.780197,0.489764,0.906769,0.135058,0.6181524112288166,0.3499520075696095,0.4651060925138685
4028,Kepler-605 c,0.575702,0.141399,0.763328,0.110174,0.28531331391647324,0.28999810184206376,0.287646170609042
4030,Kepler-607 b,0.580506,0.146873,0.767596,0.057539,0.2919942768925446,0.21015876437588796,0.24771991530066384
4034,Kepler-61 b,0.957517,0.761154,0.944035,0.855652,0.8537083194030617,0.8987577180864706,0.8759434576832751
4037,Kepler-611 b,0.840006,0.575296,0.919689,0.06154,0.6951633561804017,0.2379026293675629,0.40667086233869426
4039,Kepler-613 b,0.984268,0.8069,0.949663,0.267533,0.8911822760804884,0.5040497905752963,0.6702240219678687
4040,Kepler-614 b,0.99672,0.83996,0.953662,0.318511,0.9149890333769034,0.5511368589397737,0.710129693661437
4041,Kepler-615 b,0.863174,0.610533,0.9247,0.350043,0.7259450473293415,0.5689330031734844,0.6426617274398714
4042,Kepler-616 b,0.988526,0.853511,0.95515,0.225481,0.9185411339651589,0.4640777705837676,0.6528970222324779
4045,Kepler-617 b,0.745666,0.440445,0.89778,0.213745,0.5730836425601414,0.4380593408432241,0.5010435537035971
4048,Kepler-619 c,0.851728,0.589629,0.921065,0.063917,0.7086631985026456,0.2426349348403894,0.4146642605680786
4055,Kepler-621 b,0.986424,0.811752,0.950449,0.170735,0.8948361050203552,0.40283360090116616,0.6003915808884429
4056,Kepler-622 b,0.952893,0.753145,0.943,0.442117,0.8471520515733878,0.6456905845681815,0.7395932012928155
4058,Kepler-624 b,0.988568,0.814161,0.950515,0.18824,0.8971362836537156,0.42299520517377026,0.6160230079899104
4059,Kepler-625 b,0.92408,0.702543,0.936084,0.119111,0.8057331664018802,0.33391301460709794,0.5186952771735774
4060,Kepler-625 c,0.652456,0.258296,0.834523,0.083427,0.4105201273701449,0.2638593381349237,0.329119384264967
4061,Kepler-626 b,0.984268,0.8069,0.949663,0.250519,0.8911822760804884,0.4877587775704298,0.6593041616533695
4064,Kepler-629 b,0.763216,0.464913,0.902274,0.214146,0.5956752808435146,0.43956611334815154,0.5117017373606937
4068,Kepler-632 b,0.968867,0.781962,0.946878,0.442098,0.8704120731320311,0.6470029907535204,0.7504393476520245
4069,Kepler-633 b,0.834037,0.568006,0.918967,0.158468,0.688286292339169,0.3816108784560524,0.5125012552655941
4070,Kepler-633 c,0.986424,0.809332,0.949734,0.272177,0.8935012639991059,0.5084247740993745,0.6740016159522549
4071,Kepler-634 b,0.90119,0.666168,0.93146,0.091972,0.7748186496981084,0.29269137178946697,0.47621710749216245
4075,Kepler-638 b,0.885273,0.643873,0.929054,0.088946,0.7549856835258534,0.28746414921516733,0.46586620094657116
4076,Kepler-639 b,0.998791,0.837667,0.953614,0.134082,0.9146880673743372,0.35757862400876256,0.5719028768322029
4078,Kepler-641 b,0.890639,0.650328,0.929532,0.135511,0.7610568175846006,0.3549109900411651,0.5197186052149076
4082,Kepler-645 b,0.945863,0.742284,0.941809,0.077227,0.8379134627704702,0.26969071849620635,0.4753708907918241
4083,Kepler-646 b,0.92408,0.702543,0.936084,0.302291,0.8057331664018802,0.5319490280506207,0.6546823464365212
4084,Kepler-647 b,0.693227,0.351765,0.87418,0.173049,0.49381473819135857,0.3889421227123645,0.4382526126548449
4087,Kepler-649 b,0.979924,0.797063,0.948053,0.350949,0.8837766478087097,0.5768173474307097,0.7139871859565999
4088,Kepler-65 b,0.776845,0.456276,0.894374,0.056271,0.5953618472996065,0.22433751214186182,0.3654613463109016
4090,Kepler-65 d,0.806251,0.656714,0.957351,0.121083,0.7276512345993787,0.3404686933228957,0.49773734543315346
4093,Kepler-651 b,0.999128,0.833049,0.952889,0.349168,0.9123171495001068,0.5768174289599787,0.7254243120896542
4094,Kepler-652 b,0.978484,0.873187,0.957845,0.160093,0.9243373348015324,0.3915919810019097,0.6016336826084104
4095,Kepler-653 b,0.914048,0.68766,0.934429,0.223871,0.792814131861939,0.4573746327235475,0.6021736231174465
4096,Kepler-653 c,0.540957,0.104574,0.729135,0.045589,0.23784456545820004,0.18231987142108233,0.20823974306683685
4097,Kepler-654 b,0.941114,0.731209,0.939844,0.154186,0.8295486886409984,0.38067149484036755,0.5619479863366675
4101,Kepler-658 b,0.834037,0.568006,0.918967,0.129053,0.688286292339169,0.3443768985443129,0.4868571645424634
4102,Kepler-659 b,0.976501,0.875327,0.95787,0.39051,0.924531065366113,0.6116026599844052,0.7519612083187076
4106,Kepler-662 b,0.962093,0.771656,0.945826,0.379852,0.8616291754623912,0.5993946093784962,0.71864865063214
4110,Kepler-666 b,0.994658,0.844517,0.954372,0.110279,0.9165181886825814,0.32441823282300275,0.5452845230909662
4117,Kepler-672 b,0.976501,0.875327,0.95787,0.421424,0.924531065366113,0.6353498303139775,0.7664206778919529
4119,Kepler-674 b,0.851728,0.589629,0.921065,0.180476,0.7086631985026456,0.40771329011941715,0.5375233987912185
4120,Kepler-675 b,0.9865,0.855736,0.955189,0.139841,0.9187946255828884,0.3654785697534125,0.5794823083193793
